Date,Month,Day,Hour,season,Week_day,coef
2024-12-04,December,4,05:00,winter,Wednesday,0.000106877
2024-12-04,December,4,06:00,winter,Wednesday,0.000116693
2024-12-04,December,4,07:00,winter,Wednesday,0.000126251
2024-12-04,December,4,08:00,winter,Wednesday,0.000125147
2024-12-04,December,4,09:00,winter,Wednesday,0.000124343
2024-12-04,December,4,10:00,winter,Wednesday,0.000122134
2024-12-04,December,4,11:00,winter,Wednesday,0.000121372
2024-12-04,December,4,12:00,winter,Wednesday,0.000121683
2024-12-04,December,4,13:00,winter,Wednesday,0.000120467
2024-12-04,December,4,14:00,winter,Wednesday,0.000124971
2024-12-04,December,4,15:00,winter,Wednesday,0.000135726
2024-12-04,December,4,16:00,winter,Wednesday,0.000161439
2024-12-04,December,4,17:00,winter,Wednesday,0.000192821
2024-12-04,December,4,18:00,winter,Wednesday,0.000187726
2024-12-04,December,4,19:00,winter,Wednesday,0.000170359
2024-12-04,December,4,20:00,winter,Wednesday,0.000159337
2024-12-04,December,4,21:00,winter,Wednesday,0.000152846
2024-12-04,December,4,22:00,winter,Wednesday,0.000142877
2024-12-04,December,4,23:00,winter,Wednesday,0.000133765
2024-12-05,December,5,00:00,winter,Thursday,0.000139944
2024-12-05,December,5,01:00,winter,Thursday,0.000143479
2024-12-05,December,5,02:00,winter,Thursday,0.000144495
2024-12-05,December,5,03:00,winter,Thursday,0.000142525
2024-12-05,December,5,04:00,winter,Thursday,0.000136956
2024-12-05,December,5,05:00,winter,Thursday,0.0001244
2024-12-05,December,5,06:00,winter,Thursday,0.00012339
2024-12-05,December,5,07:00,winter,Thursday,0.000131446
2024-12-05,December,5,08:00,winter,Thursday,0.0001302
2024-12-05,December,5,09:00,winter,Thursday,0.000127803
2024-12-05,December,5,10:00,winter,Thursday,0.000124395
2024-12-05,December,5,11:00,winter,Thursday,0.000123271
2024-12-05,December,5,12:00,winter,Thursday,0.000124107
2024-12-05,December,5,13:00,winter,Thursday,0.000124828
2024-12-05,December,5,14:00,winter,Thursday,0.000131127
2024-12-05,December,5,15:00,winter,Thursday,0.000142465
2024-12-05,December,5,16:00,winter,Thursday,0.000167357
2024-12-05,December,5,17:00,winter,Thursday,0.000195317
2024-12-05,December,5,18:00,winter,Thursday,0.000190218
2024-12-05,December,5,19:00,winter,Thursday,0.000174487
2024-12-05,December,5,20:00,winter,Thursday,0.000163634
2024-12-05,December,5,21:00,winter,Thursday,0.00015815
2024-12-05,December,5,22:00,winter,Thursday,0.000149365
2024-12-05,December,5,23:00,winter,Thursday,0.000137539
2024-12-06,December,6,00:00,winter,Friday,0.000160638
2024-12-06,December,6,01:00,winter,Friday,0.000182114
2024-12-06,December,6,02:00,winter,Friday,0.000178804
2024-12-06,December,6,03:00,winter,Friday,0.000162675
2024-12-06,December,6,04:00,winter,Friday,0.000134924
2024-12-06,December,6,05:00,winter,Friday,0.000113867
2024-12-06,December,6,06:00,winter,Friday,0.000119127
2024-12-06,December,6,07:00,winter,Friday,0.000129891
2024-12-06,December,6,08:00,winter,Friday,0.000131131
2024-12-06,December,6,09:00,winter,Friday,0.000132186
2024-12-06,December,6,10:00,winter,Friday,0.000131528
2024-12-06,December,6,11:00,winter,Friday,0.000132248
2024-12-06,December,6,12:00,winter,Friday,0.00013434
2024-12-06,December,6,13:00,winter,Friday,0.00013483
2024-12-06,December,6,14:00,winter,Friday,0.000140638
2024-12-06,December,6,15:00,winter,Friday,0.000149791
2024-12-06,December,6,16:00,winter,Friday,0.000167011
2024-12-06,December,6,17:00,winter,Friday,0.000187324
2024-12-06,December,6,18:00,winter,Friday,0.000180893
2024-12-06,December,6,19:00,winter,Friday,0.000162652
2024-12-06,December,6,20:00,winter,Friday,0.000150722
2024-12-06,December,6,21:00,winter,Friday,0.000144022
2024-12-06,December,6,22:00,winter,Friday,0.000133224
2024-12-06,December,6,23:00,winter,Friday,0.00012613
2024-12-07,December,7,00:00,winter,Saturday,0.000127078
2024-12-07,December,7,01:00,winter,Saturday,0.000128509
2024-12-07,December,7,02:00,winter,Saturday,0.000129073
2024-12-07,December,7,03:00,winter,Saturday,0.000126699
2024-12-07,December,7,04:00,winter,Saturday,0.00012523
2024-12-07,December,7,05:00,winter,Saturday,0.00011896
2024-12-07,December,7,06:00,winter,Saturday,0.000110148
2024-12-07,December,7,07:00,winter,Saturday,0.000118843
2024-12-07,December,7,08:00,winter,Saturday,0.00013757
2024-12-07,December,7,09:00,winter,Saturday,0.00015138
2024-12-07,December,7,10:00,winter,Saturday,0.00015666
2024-12-07,December,7,11:00,winter,Saturday,0.0001589
2024-12-07,December,7,12:00,winter,Saturday,0.000158969
2024-12-07,December,7,13:00,winter,Saturday,0.000157372
2024-12-07,December,7,14:00,winter,Saturday,0.000158211
2024-12-07,December,7,15:00,winter,Saturday,0.000160972
2024-12-07,December,7,16:00,winter,Saturday,0.000173237
2024-12-07,December,7,17:00,winter,Saturday,0.000189753
2024-12-07,December,7,18:00,winter,Saturday,0.000180344
2024-12-07,December,7,19:00,winter,Saturday,0.000161292
2024-12-07,December,7,20:00,winter,Saturday,0.000148234
2024-12-07,December,7,21:00,winter,Saturday,0.000140121
2024-12-07,December,7,22:00,winter,Saturday,0.000131286
2024-12-07,December,7,23:00,winter,Saturday,0.000122974
2024-12-08,December,8,00:00,winter,Sunday,0.000138859
2024-12-08,December,8,01:00,winter,Sunday,0.000136071
2024-12-08,December,8,02:00,winter,Sunday,0.000124107
2024-12-08,December,8,03:00,winter,Sunday,0.000125774
2024-12-08,December,8,04:00,winter,Sunday,0.000116047
2024-12-08,December,8,05:00,winter,Sunday,0.000103707
2024-12-08,December,8,06:00,winter,Sunday,9.615020536972423e-05
2024-12-08,December,8,07:00,winter,Sunday,0.00010813
2024-12-08,December,8,08:00,winter,Sunday,0.000130455
2024-12-08,December,8,09:00,winter,Sunday,0.000146196
2024-12-08,December,8,10:00,winter,Sunday,0.00015037
2024-12-08,December,8,11:00,winter,Sunday,0.000152407
2024-12-08,December,8,12:00,winter,Sunday,0.000153344
2024-12-08,December,8,13:00,winter,Sunday,0.000153163
2024-12-08,December,8,14:00,winter,Sunday,0.000155217
2024-12-08,December,8,15:00,winter,Sunday,0.000159093
2024-12-08,December,8,16:00,winter,Sunday,0.000174637
2024-12-08,December,8,17:00,winter,Sunday,0.000199407
2024-12-08,December,8,18:00,winter,Sunday,0.000191794
2024-12-08,December,8,19:00,winter,Sunday,0.000171477
2024-12-08,December,8,20:00,winter,Sunday,0.000158278
2024-12-08,December,8,21:00,winter,Sunday,0.000149252
2024-12-08,December,8,22:00,winter,Sunday,0.000139658
2024-12-08,December,8,23:00,winter,Sunday,0.000130154
2024-12-09,December,9,00:00,winter,Monday,0.000142154
2024-12-09,December,9,01:00,winter,Monday,0.000135561
2024-12-09,December,9,02:00,winter,Monday,0.000151233
2024-12-09,December,9,03:00,winter,Monday,0.000143269
2024-12-09,December,9,04:00,winter,Monday,0.000127505
2024-12-09,December,9,05:00,winter,Monday,0.00011044
2024-12-09,December,9,06:00,winter,Monday,0.000116426
2024-12-09,December,9,07:00,winter,Monday,0.000126348
2024-12-09,December,9,08:00,winter,Monday,0.00012641
2024-12-09,December,9,09:00,winter,Monday,0.000128066
2024-12-09,December,9,10:00,winter,Monday,0.000126304
2024-12-09,December,9,11:00,winter,Monday,0.000125799
2024-12-09,December,9,12:00,winter,Monday,0.000126698
2024-12-09,December,9,13:00,winter,Monday,0.000126808
2024-12-09,December,9,14:00,winter,Monday,0.000131974
2024-12-09,December,9,15:00,winter,Monday,0.00014281
2024-12-09,December,9,16:00,winter,Monday,0.000169911
2024-12-09,December,9,17:00,winter,Monday,0.000202851
2024-12-09,December,9,18:00,winter,Monday,0.00019568
2024-12-09,December,9,19:00,winter,Monday,0.000175667
2024-12-09,December,9,20:00,winter,Monday,0.00016271
2024-12-09,December,9,21:00,winter,Monday,0.000154622
2024-12-09,December,9,22:00,winter,Monday,0.000143448
2024-12-09,December,9,23:00,winter,Monday,0.00013303
2024-12-10,December,10,00:00,winter,Tuesday,0.000158745
2024-12-10,December,10,01:00,winter,Tuesday,0.000156738
2024-12-10,December,10,02:00,winter,Tuesday,0.000144746
2024-12-10,December,10,03:00,winter,Tuesday,0.000126639
2024-12-10,December,10,04:00,winter,Tuesday,0.000109483
2024-12-10,December,10,05:00,winter,Tuesday,0.000107062
2024-12-10,December,10,06:00,winter,Tuesday,0.000120614
2024-12-10,December,10,07:00,winter,Tuesday,0.000131222
2024-12-10,December,10,08:00,winter,Tuesday,0.000130933
2024-12-10,December,10,09:00,winter,Tuesday,0.000129914
2024-12-10,December,10,10:00,winter,Tuesday,0.000127363
2024-12-10,December,10,11:00,winter,Tuesday,0.000126877
2024-12-10,December,10,12:00,winter,Tuesday,0.000127927
2024-12-10,December,10,13:00,winter,Tuesday,0.000128418
2024-12-10,December,10,14:00,winter,Tuesday,0.000134143
2024-12-10,December,10,15:00,winter,Tuesday,0.000145071
2024-12-10,December,10,16:00,winter,Tuesday,0.000171795
2024-12-10,December,10,17:00,winter,Tuesday,0.000203424
2024-12-10,December,10,18:00,winter,Tuesday,0.000198219
2024-12-10,December,10,19:00,winter,Tuesday,0.000179762
2024-12-10,December,10,20:00,winter,Tuesday,0.000167834
2024-12-10,December,10,21:00,winter,Tuesday,0.000160879
2024-12-10,December,10,22:00,winter,Tuesday,0.000150997
2024-12-10,December,10,23:00,winter,Tuesday,0.000142381
2024-12-11,December,11,00:00,winter,Wednesday,0.000156225
2024-12-11,December,11,01:00,winter,Wednesday,0.000166576
2024-12-11,December,11,02:00,winter,Wednesday,0.000162122
2024-12-11,December,11,03:00,winter,Wednesday,0.00014492
2024-12-11,December,11,04:00,winter,Wednesday,0.00012038
2024-12-11,December,11,05:00,winter,Wednesday,0.000110963
2024-12-11,December,11,06:00,winter,Wednesday,0.000123088
2024-12-11,December,11,07:00,winter,Wednesday,0.000132272
2024-12-11,December,11,08:00,winter,Wednesday,0.000130293
2024-12-11,December,11,09:00,winter,Wednesday,0.000127706
2024-12-11,December,11,10:00,winter,Wednesday,0.000124203
2024-12-11,December,11,11:00,winter,Wednesday,0.000122104
2024-12-11,December,11,12:00,winter,Wednesday,0.000121966
2024-12-11,December,11,13:00,winter,Wednesday,0.0001215
2024-12-11,December,11,14:00,winter,Wednesday,0.00012633
2024-12-11,December,11,15:00,winter,Wednesday,0.000135586
2024-12-11,December,11,16:00,winter,Wednesday,0.000159612
2024-12-11,December,11,17:00,winter,Wednesday,0.000188653
2024-12-11,December,11,18:00,winter,Wednesday,0.000181153
2024-12-11,December,11,19:00,winter,Wednesday,0.000164664
2024-12-11,December,11,20:00,winter,Wednesday,0.000155842
2024-12-11,December,11,21:00,winter,Wednesday,0.000150832
2024-12-11,December,11,22:00,winter,Wednesday,0.000143235
2024-12-11,December,11,23:00,winter,Wednesday,0.000135912
2024-12-12,December,12,00:00,winter,Thursday,0.000149649
2024-12-12,December,12,01:00,winter,Thursday,0.000159412
2024-12-12,December,12,02:00,winter,Thursday,0.000161192
2024-12-12,December,12,03:00,winter,Thursday,0.000145881
2024-12-12,December,12,04:00,winter,Thursday,0.000121662
2024-12-12,December,12,05:00,winter,Thursday,0.00010953
2024-12-12,December,12,06:00,winter,Thursday,0.000120082
2024-12-12,December,12,07:00,winter,Thursday,0.000127627
2024-12-12,December,12,08:00,winter,Thursday,0.000125778
2024-12-12,December,12,09:00,winter,Thursday,0.00012387
2024-12-12,December,12,10:00,winter,Thursday,0.000120576
2024-12-12,December,12,11:00,winter,Thursday,0.000119842
2024-12-12,December,12,12:00,winter,Thursday,0.000121505
2024-12-12,December,12,13:00,winter,Thursday,0.000120373
2024-12-12,December,12,14:00,winter,Thursday,0.000123857
2024-12-12,December,12,15:00,winter,Thursday,0.000131319
2024-12-12,December,12,16:00,winter,Thursday,0.000150303
2024-12-12,December,12,17:00,winter,Thursday,0.000173417
2024-12-12,December,12,18:00,winter,Thursday,0.000170711
2024-12-12,December,12,19:00,winter,Thursday,0.000156608
2024-12-12,December,12,20:00,winter,Thursday,0.000148448
